time,x,y,z,yaw,x_des,y_des,z_des,yaw_des
3.67000,-1.14558,-0.68748,1.15543,0.01154,0.00000,0.00000,1.00000,0.00000,
3.74000,-1.14199,-0.68870,1.15649,0.01103,0.00000,0.00000,1.00000,0.00000,
3.77000,-1.13838,-0.69014,1.15739,0.01057,0.00000,0.00000,1.00000,0.00000,
3.80000,-1.13362,-0.69239,1.15836,0.01001,0.00000,0.00000,1.00000,0.00000,
3.84000,-1.13015,-0.69432,1.15892,0.00963,0.00000,0.00000,1.00000,0.00000,
3.87000,-1.12678,-0.69644,1.15935,0.00928,0.00000,0.00000,1.00000,0.00000,
3.90000,-1.12248,-0.69953,1.15970,0.00885,0.00000,0.00000,1.00000,0.00000,
3.94000,-1.11942,-0.70202,1.15981,0.00854,0.00000,0.00000,1.00000,0.00000,
3.97000,-1.11369,-0.70737,1.15968,0.00796,0.00000,0.00000,1.00000,0.00000,
4.00000,-1.11016,-0.71112,1.15933,0.00758,0.00000,0.00000,1.00000,0.00000,
4.07000,-1.10682,-0.71495,1.15880,0.00721,0.00000,0.00000,1.00000,0.00000,
4.10000,-1.10523,-0.71688,1.15846,0.00702,0.00000,0.00000,1.00000,0.00000,
4.14000,-1.10216,-0.72072,1.15764,0.00665,0.00000,0.00000,1.00000,0.00000,
4.17000,-1.09995,-0.72356,1.15691,0.00638,0.00000,0.00000,1.00000,0.00000,
4.20000,-1.09714,-0.72725,1.15579,0.00603,0.00000,0.00000,1.00000,0.00000,
4.24000,-1.09512,-0.72994,1.15485,0.00578,0.00000,0.00000,1.00000,0.00000,
4.27000,-1.09254,-0.73336,1.15345,0.00545,0.00000,0.00000,1.00000,0.00000,
4.30000,-1.09069,-0.73581,1.15232,0.00522,0.00000,0.00000,1.00000,0.00000,
4.34000,-1.08893,-0.73813,1.15111,0.00501,0.00000,0.00000,1.00000,0.00000,
4.37000,-1.08672,-0.74102,1.14939,0.00474,0.00000,0.00000,1.00000,0.00000,
4.40000,-1.08424,-0.74429,1.14709,0.00443,0.00000,0.00000,1.00000,0.00000,
4.44000,-1.08251,-0.74662,1.14512,0.00420,0.00000,0.00000,1.00000,0.00000,
4.50000,-1.08138,-0.74821,1.14358,0.00403,0.00000,0.00000,1.00000,0.00000,
4.54000,-1.08042,-0.74965,1.14199,0.00387,0.00000,0.00000,1.00000,0.00000,
4.57000,-1.07921,-0.75177,1.13922,0.00360,0.00000,0.00000,1.00000,0.00000,
4.60000,-1.07852,-0.75355,1.13631,0.00333,0.00000,0.00000,1.00000,0.00000,
4.67000,-1.07835,-0.75476,1.13391,0.00312,0.00000,0.00000,1.00000,0.00000,
4.70000,-1.07853,-0.75581,1.13144,0.00290,0.00000,0.00000,1.00000,0.00000,
4.74000,-1.07875,-0.75627,1.13018,0.00280,0.00000,0.00000,1.00000,0.00000,
4.77000,-1.07941,-0.75711,1.12764,0.00260,0.00000,0.00000,1.00000,0.00000,
4.80000,-1.08035,-0.75782,1.12504,0.00240,0.00000,0.00000,1.00000,0.00000,
4.84000,-1.08122,-0.75829,1.12306,0.00227,0.00000,0.00000,1.00000,0.00000,
4.87000,-1.08256,-0.75882,1.12039,0.00209,0.00000,0.00000,1.00000,0.00000,
4.90000,-1.08367,-0.75917,1.11838,0.00196,0.00000,0.00000,1.00000,0.00000,
4.94000,-1.08445,-0.75937,1.11702,0.00188,0.00000,0.00000,1.00000,0.00000,
4.97000,-1.08731,-0.75994,1.11225,0.00163,0.00000,0.00000,1.00000,0.00000,
5.04000,-1.08855,-0.76012,1.11018,0.00153,0.00000,0.00000,1.00000,0.00000,
5.07000,-1.09174,-0.76041,1.10466,0.00128,0.00000,0.00000,1.00000,0.00000,
5.14000,-1.09285,-0.76045,1.10260,0.00119,0.00000,0.00000,1.00000,0.00000,
5.17000,-1.09422,-0.76045,1.09984,0.00109,0.00000,0.00000,1.00000,0.00000,
5.20000,-1.09485,-0.76042,1.09847,0.00104,0.00000,0.00000,1.00000,0.00000,
5.24000,-1.09599,-0.76031,1.09573,0.00094,0.00000,0.00000,1.00000,0.00000,
5.27000,-1.09674,-0.76019,1.09368,0.00087,0.00000,0.00000,1.00000,0.00000,
5.30000,-1.09739,-0.76002,1.09164,0.00081,0.00000,0.00000,1.00000,0.00000,
5.34000,-1.09812,-0.75975,1.08895,0.00074,0.00000,0.00000,1.00000,0.00000,
5.37000,-1.09870,-0.75941,1.08627,0.00067,0.00000,0.00000,1.00000,0.00000,
5.40000,-1.09894,-0.75921,1.08495,0.00063,0.00000,0.00000,1.00000,0.00000,
5.44000,-1.09923,-0.75889,1.08297,0.00059,0.00000,0.00000,1.00000,0.00000,
5.47000,-1.09959,-0.75828,1.07971,0.00051,0.00000,0.00000,1.00000,0.00000,
5.50000,-1.09979,-0.75758,1.07650,0.00045,0.00000,0.00000,1.00000,0.00000,
5.54000,-1.09989,-0.75680,1.07336,0.00039,0.00000,0.00000,1.00000,0.00000,
5.60000,-1.09991,-0.75647,1.07211,0.00037,0.00000,0.00000,1.00000,0.00000,
5.64000,-1.09991,-0.75577,1.06966,0.00032,0.00000,0.00000,1.00000,0.00000,
5.67000,-1.09990,-0.75504,1.06725,0.00028,0.00000,0.00000,1.00000,0.00000,
5.70000,-1.09990,-0.75467,1.06607,0.00027,0.00000,0.00000,1.00000,0.00000,
5.74000,-1.09990,-0.75409,1.06431,0.00024,0.00000,0.00000,1.00000,0.00000,
5.77000,-1.09994,-0.75310,1.06145,0.00020,0.00000,0.00000,1.00000,0.00000,
5.80000,-1.09997,-0.75270,1.06032,0.00018,0.00000,0.00000,1.00000,0.00000,
5.84000,-1.10008,-0.75190,1.05811,0.00015,0.00000,0.00000,1.00000,0.00000,
5.87000,-1.10020,-0.75129,1.05649,0.00013,0.00000,0.00000,1.00000,0.00000,
5.90000,-1.10043,-0.75047,1.05437,0.00011,0.00000,0.00000,1.00000,0.00000,
5.94000,-1.10058,-0.75006,1.05333,0.00009,0.00000,0.00000,1.00000,0.00000,
5.97000,-1.10092,-0.74925,1.05129,0.00007,0.00000,0.00000,1.00000,0.00000,
6.00000,-1.10134,-0.74844,1.04931,0.00005,0.00000,0.00000,1.00000,0.00000,
6.04000,-1.10171,-0.74783,1.04787,0.00004,0.00000,0.00000,1.00000,0.00000,
6.07000,-1.10228,-0.74704,1.04598,0.00002,0.00000,0.00000,1.00000,0.00000,
6.10000,-1.10329,-0.74587,1.04327,-0.00001,0.00000,0.00000,1.00000,0.00000,
6.17000,-1.10387,-0.74529,1.04196,-0.00002,0.00000,0.00000,1.00000,0.00000,
6.20000,-1.10540,-0.74400,1.03904,-0.00004,0.00000,0.00000,1.00000,0.00000,
6.27000,-1.10638,-0.74328,1.03744,-0.00005,0.00000,0.00000,1.00000,0.00000,
6.30000,-1.10772,-0.74242,1.03553,-0.00007,0.00000,0.00000,1.00000,0.00000,
6.37000,-1.10919,-0.74161,1.03372,-0.00008,0.00000,0.00000,1.00000,0.00000,
6.40000,-1.10981,-0.74129,1.03301,-0.00008,0.00000,0.00000,1.00000,0.00000,
6.44000,-1.11111,-0.74069,1.03165,-0.00009,0.00000,0.00000,1.00000,0.00000,
6.47000,-1.11250,-0.74013,1.03034,-0.00009,0.00000,0.00000,1.00000,0.00000,
6.50000,-1.11322,-0.73986,1.02971,-0.00010,0.00000,0.00000,1.00000,0.00000,
6.54000,-1.11590,-0.73903,1.02761,-0.00011,0.00000,0.00000,1.00000,0.00000,
6.57000,-1.11754,-0.73862,1.02648,-0.00011,0.00000,0.00000,1.00000,0.00000,
6.64000,-1.11839,-0.73843,1.02594,-0.00011,0.00000,0.00000,1.00000,0.00000,
6.67000,-1.12016,-0.73811,1.02489,-0.00012,0.00000,0.00000,1.00000,0.00000,
6.70000,-1.12344,-0.73768,1.02318,-0.00012,0.00000,0.00000,1.00000,0.00000,
6.74000,-1.12491,-0.73756,1.02250,-0.00012,0.00000,0.00000,1.00000,0.00000,
6.77000,-1.12694,-0.73745,1.02163,-0.00012,0.00000,0.00000,1.00000,0.00000,
6.84000,-1.12797,-0.73741,1.02121,-0.00012,0.00000,0.00000,1.00000,0.00000,
6.87000,-1.13063,-0.73740,1.02022,-0.00012,0.00000,0.00000,1.00000,0.00000,
6.90000,-1.13171,-0.73741,1.01984,-0.00011,0.00000,0.00000,1.00000,0.00000,
6.94000,-1.13615,-0.73761,1.01845,-0.00011,0.00000,0.00000,1.00000,0.00000,
7.00000,-1.13957,-0.73789,1.01753,-0.00010,0.00000,0.00000,1.00000,0.00000,
7.07000,-1.14304,-0.73826,1.01670,-0.00010,0.00000,0.00000,1.00000,0.00000,
7.14000,-1.14420,-0.73841,1.01644,-0.00010,0.00000,0.00000,1.00000,0.00000,
7.17000,-1.14885,-0.73904,1.01551,-0.00009,0.00000,0.00000,1.00000,0.00000,
7.24000,-1.15058,-0.73930,1.01520,-0.00008,0.00000,0.00000,1.00000,0.00000,
7.27000,-1.15343,-0.73975,1.01473,-0.00008,0.00000,0.00000,1.00000,0.00000,
7.30000,-1.15457,-0.73994,1.01456,-0.00008,0.00000,0.00000,1.00000,0.00000,
7.34000,-1.15848,-0.74060,1.01403,-0.00007,0.00000,0.00000,1.00000,0.00000,
7.40000,-1.16067,-0.74098,1.01376,-0.00007,0.00000,0.00000,1.00000,0.00000,
7.44000,-1.16388,-0.74154,1.01342,-0.00006,0.00000,0.00000,1.00000,0.00000,
7.50000,-1.16700,-0.74209,1.01315,-0.00006,0.00000,0.00000,1.00000,0.00000,
7.57000,-1.17052,-0.74269,1.01290,-0.00005,0.00000,0.00000,1.00000,0.00000,
7.64000,-1.17247,-0.74301,1.01279,-0.00005,0.00000,0.00000,1.00000,0.00000,
7.67000,-1.17437,-0.74331,1.01270,-0.00005,0.00000,0.00000,1.00000,0.00000,
7.70000,-1.17577,-0.74352,1.01265,-0.00004,0.00000,0.00000,1.00000,0.00000,
7.74000,-1.17714,-0.74372,1.01261,-0.00004,0.00000,0.00000,1.00000,0.00000,
7.77000,-1.17848,-0.74390,1.01257,-0.00004,0.00000,0.00000,1.00000,0.00000,
7.80000,-1.18111,-0.74421,1.01254,-0.00004,0.00000,0.00000,1.00000,0.00000,
7.84000,-1.18322,-0.74442,1.01254,-0.00003,0.00000,0.00000,1.00000,0.00000,
7.90000,-1.18568,-0.74461,1.01258,-0.00003,0.00000,0.00000,1.00000,0.00000,
7.97000,-1.18687,-0.74467,1.01260,-0.00003,0.00000,0.00000,1.00000,0.00000,
8.00000,-1.18804,-0.74472,1.01264,-0.00003,0.00000,0.00000,1.00000,0.00000,
8.04000,-1.18919,-0.74475,1.01268,-0.00003,0.00000,0.00000,1.00000,0.00000,
8.07000,-1.19069,-0.74475,1.01274,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.10000,-1.19323,-0.74466,1.01288,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.14000,-1.19463,-0.74455,1.01297,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.20000,-1.19532,-0.74448,1.01301,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.24000,-1.19667,-0.74431,1.01311,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.27000,-1.19766,-0.74415,1.01319,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.30000,-1.19799,-0.74410,1.01322,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.34000,-1.19990,-0.74370,1.01338,-0.00002,0.00000,0.00000,1.00000,0.00000,
8.37000,-1.20203,-0.74311,1.01359,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.44000,-1.20262,-0.74292,1.01365,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.47000,-1.20378,-0.74251,1.01377,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.50000,-1.20490,-0.74206,1.01389,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.54000,-1.20545,-0.74182,1.01395,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.57000,-1.20679,-0.74118,1.01411,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.60000,-1.20706,-0.74104,1.01414,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.64000,-1.20834,-0.74033,1.01429,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.67000,-1.20884,-0.74004,1.01435,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.70000,-1.20981,-0.73941,1.01447,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.74000,-1.21029,-0.73909,1.01453,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.77000,-1.21167,-0.73807,1.01471,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.80000,-1.21234,-0.73753,1.01479,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.84000,-1.21278,-0.73716,1.01485,-0.00001,0.00000,0.00000,1.00000,0.00000,
8.87000,-1.21446,-0.73562,1.01506,-0.00000,0.00000,0.00000,1.00000,0.00000,
8.94000,-1.21565,-0.73438,1.01521,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.00000,-1.21622,-0.73375,1.01528,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.04000,-1.21677,-0.73309,1.01535,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.07000,-1.21766,-0.73197,1.01546,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.10000,-1.21817,-0.73129,1.01552,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.14000,-1.21851,-0.73082,1.01556,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.17000,-1.21915,-0.72987,1.01563,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.20000,-1.21962,-0.72914,1.01568,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.24000,-1.22065,-0.72740,1.01578,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.30000,-1.22120,-0.72637,1.01583,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.34000,-1.22146,-0.72585,1.01586,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.37000,-1.22197,-0.72479,1.01590,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.40000,-1.22245,-0.72371,1.01593,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.44000,-1.22268,-0.72317,1.01595,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.47000,-1.22323,-0.72178,1.01598,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.50000,-1.22343,-0.72121,1.01599,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.54000,-1.22383,-0.72007,1.01600,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.57000,-1.22419,-0.71891,1.01601,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.60000,-1.22445,-0.71802,1.01601,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.64000,-1.22461,-0.71743,1.01601,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.67000,-1.22492,-0.71623,1.01600,-0.00000,0.00000,0.00000,1.00000,0.00000,
9.70000,-1.22540,-0.71408,1.01597,-0.00001,0.00000,0.00000,1.00000,0.00000,
9.77000,-1.22559,-0.71315,1.01596,-0.00001,0.00000,0.00000,1.00000,0.00000,
9.80000,-1.22581,-0.71189,1.01593,-0.00001,0.00000,0.00000,1.00000,0.00000,
9.84000,-1.22605,-0.71030,1.01588,-0.00001,0.00000,0.00000,1.00000,0.00000,
9.90000,-1.22634,-0.70803,1.01580,-0.00001,0.00000,0.00000,1.00000,0.00000,
9.97000,-1.22650,-0.70639,1.01574,-0.00001,0.00000,0.00000,1.00000,0.00000,
10.00000,-1.22656,-0.70572,1.01571,-0.00001,0.00000,0.00000,1.00000,0.00000,
10.04000,-1.22663,-0.70472,1.01566,-0.00001,0.00000,0.00000,1.00000,0.00000,
10.07000,-1.22677,-0.70236,1.01554,-0.00001,0.00000,-0.00000,1.00000,0.00000,
10.14000,-1.22682,-0.70100,1.01547,-0.00001,0.00000,-0.00000,1.00000,0.00000,
10.17000,-1.22684,-0.69996,1.01541,-0.00001,0.00000,-0.00001,1.00000,0.00000,
10.20000,-1.22686,-0.69858,1.01532,-0.00001,0.00000,-0.00003,1.00000,0.00000,
10.24000,-1.22687,-0.69788,1.01528,-0.00001,0.00000,-0.00006,1.00000,0.00000,
10.27000,-1.22685,-0.69613,1.01517,-0.00001,0.00000,-0.00009,1.00000,0.00000,
10.30000,-1.22681,-0.69401,1.01502,-0.00001,0.00000,-0.00016,1.00000,0.00000,
10.37000,-1.22670,-0.69152,1.01484,-0.00001,0.00000,-0.00031,1.00000,0.00000,
10.44000,-1.22665,-0.69046,1.01476,-0.00001,0.00000,-0.00058,1.00000,0.00000,
10.47000,-1.22658,-0.68941,1.01468,-0.00001,0.00000,-0.00073,1.00000,0.00000,
10.50000,-1.22651,-0.68836,1.01459,-0.00001,0.00000,-0.00097,1.00000,0.00000,
10.54000,-1.22640,-0.68698,1.01447,-0.00001,0.00000,-0.00118,1.00000,0.00000,
10.57000,-1.22618,-0.68463,1.01427,-0.00002,0.00000,-0.00142,1.00000,0.00000,
10.64000,-1.22611,-0.68397,1.01420,-0.00002,0.00000,-0.00209,1.00000,0.00000,
10.67000,-1.22593,-0.68237,1.01405,-0.00002,0.00000,-0.00244,1.00000,0.00000,
10.70000,-1.22581,-0.68144,1.01395,-0.00002,0.00000,-0.00295,1.00000,0.00000,
10.74000,-1.22560,-0.67995,1.01379,-0.00002,0.00000,-0.00338,1.00000,0.00000,
10.80000,-1.22528,-0.67798,1.01356,-0.00003,0.00000,-0.00454,1.00000,0.00000,
10.84000,-1.22504,-0.67668,1.01339,-0.00003,0.00000,-0.00572,1.00000,0.00000,
10.87000,-1.22499,-0.67644,1.01336,-0.00003,0.00000,-0.00661,1.00000,0.00000,
10.94000,-1.22457,-0.67460,1.01308,-0.00003,0.00001,-0.00733,1.00000,0.00000,
11.00000,-1.22440,-0.67398,1.01298,-0.00004,0.00001,-0.00922,1.00000,0.00000,
11.04000,-1.22417,-0.67322,1.01284,-0.00004,0.00001,-0.01011,1.00000,0.00000,
11.07000,-1.22406,-0.67287,1.01277,-0.00004,0.00001,-0.01106,1.00000,0.00000,
11.10000,-1.22375,-0.67208,1.01259,-0.00004,0.00002,-0.01242,1.00000,0.00000,
11.14000,-1.22357,-0.67167,1.01249,-0.00004,0.00002,-0.01350,1.00000,0.00000,
11.17000,-1.22338,-0.67131,1.01238,-0.00004,0.00002,-0.01465,1.00000,0.00000,
11.20000,-1.22298,-0.67072,1.01216,-0.00005,0.00003,-0.01627,1.00000,0.00000,
11.27000,-1.22264,-0.67040,1.01198,-0.00005,0.00004,-0.01892,1.00000,0.00000,
11.30000,-1.22243,-0.67027,1.01187,-0.00005,0.00004,-0.02083,1.00000,0.00000,
11.34000,-1.22229,-0.67022,1.01180,-0.00005,0.00005,-0.02235,1.00000,0.00000,
11.37000,-1.22200,-0.67019,1.01165,-0.00005,0.00006,-0.02393,1.00000,0.00000,
11.40000,-1.22170,-0.67026,1.01151,-0.00005,0.00007,-0.02615,1.00000,0.00000,
11.44000,-1.22123,-0.67056,1.01129,-0.00005,0.00008,-0.02791,1.00000,0.00000,
11.50000,-1.22091,-0.67089,1.01115,-0.00005,0.00010,-0.03229,1.00000,0.00000,
11.54000,-1.22066,-0.67121,1.01104,-0.00005,0.00012,-0.03430,1.00000,0.00000,
11.57000,-1.22006,-0.67220,1.01079,-0.00005,0.00013,-0.03638,1.00000,0.00000,
