time,x,y,z,yaw,x_des,y_des,z_des,yaw_des
11.87000,-0.64059,1.15225,1.01168,-0.00007,0.00038,-0.06190,1.00000,0.00000,
11.90000,-0.64114,1.14605,1.01146,-0.00008,0.00044,-0.06598,1.00000,0.00000,
11.97000,-0.64132,1.14390,1.01139,-0.00008,0.00052,-0.07242,1.00000,0.00000,
12.00000,-0.64168,1.13946,1.01124,-0.00008,0.00059,-0.07692,1.00000,0.00000,
12.04000,-0.64186,1.13717,1.01116,-0.00008,0.00065,-0.08042,1.00000,0.00000,
12.07000,-0.64269,1.12632,1.01082,-0.00009,0.00071,-0.08402,1.00000,0.00000,
12.14000,-0.64297,1.12250,1.01070,-0.00009,0.00086,-0.09281,1.00000,0.00000,
12.17000,-0.64334,1.11724,1.01055,-0.00009,0.00094,-0.09675,1.00000,0.00000,
12.20000,-0.64353,1.11454,1.01047,-0.00009,0.00104,-0.10217,1.00000,0.00000,
12.24000,-0.64381,1.11040,1.01036,-0.00009,0.00113,-0.10636,1.00000,0.00000,
12.27000,-0.64429,1.10326,1.01016,-0.00009,0.00122,-0.11066,1.00000,0.00000,
12.30000,-0.64448,1.10032,1.01008,-0.00009,0.00136,-0.11656,1.00000,0.00000,
12.34000,-0.64476,1.09582,1.00997,-0.00009,0.00147,-0.12111,1.00000,0.00000,
12.37000,-0.64515,1.08964,1.00981,-0.00010,0.00158,-0.12577,1.00000,0.00000,
12.40000,-0.64553,1.08326,1.00965,-0.00010,0.00175,-0.13217,1.00000,0.00000,
12.44000,-0.64582,1.07833,1.00953,-0.00010,0.00188,-0.13710,1.00000,0.00000,
12.47000,-0.64611,1.07328,1.00941,-0.00010,0.00202,-0.14215,1.00000,0.00000,
12.50000,-0.64649,1.06636,1.00925,-0.00010,0.00222,-0.14905,1.00000,0.00000,
12.54000,-0.64668,1.06281,1.00917,-0.00010,0.00238,-0.15437,1.00000,0.00000,
12.57000,-0.64716,1.05371,1.00896,-0.00011,0.00255,-0.15981,1.00000,0.00000,
12.60000,-0.64763,1.04425,1.00875,-0.00011,0.00280,-0.16725,1.00000,0.00000,
12.67000,-0.64800,1.03642,1.00858,-0.00011,0.00320,-0.17880,1.00000,0.00000,
12.70000,-0.64837,1.02836,1.00841,-0.00011,0.00349,-0.18678,1.00000,0.00000,
12.74000,-0.64864,1.02215,1.00827,-0.00011,0.00372,-0.19291,1.00000,0.00000,
12.77000,-0.64900,1.01368,1.00810,-0.00011,0.00397,-0.19916,1.00000,0.00000,
12.80000,-0.64927,1.00716,1.00796,-0.00011,0.00432,-0.20770,1.00000,0.00000,
12.84000,-0.64989,0.99144,1.00764,-0.00011,0.00459,-0.21425,1.00000,0.00000,
12.90000,-0.65041,0.97738,1.00736,-0.00011,0.00529,-0.23003,1.00000,0.00000,
12.97000,-0.65058,0.97257,1.00727,-0.00011,0.00596,-0.24412,1.00000,0.00000,
13.00000,-0.65108,0.95777,1.00699,-0.00011,0.00645,-0.25381,1.00000,0.00000,
13.07000,-0.65141,0.94761,1.00680,-0.00011,0.00723,-0.26879,1.00000,0.00000,
13.10000,-0.65173,0.93720,1.00660,-0.00011,0.00779,-0.27907,1.00000,0.00000,
13.14000,-0.65204,0.92655,1.00641,-0.00011,0.00824,-0.28695,1.00000,0.00000,
13.17000,-0.65235,0.91564,1.00621,-0.00010,0.00871,-0.29496,1.00000,0.00000,
13.20000,-0.65278,0.89880,1.00592,-0.00010,0.00936,-0.30585,1.00000,0.00000,
13.27000,-0.65304,0.88724,1.00572,-0.00009,0.01042,-0.32265,1.00000,0.00000,
13.30000,-0.65323,0.87839,1.00556,-0.00009,0.01118,-0.33416,1.00000,0.00000,
13.34000,-0.65328,0.87540,1.00551,-0.00009,0.01178,-0.34296,1.00000,0.00000,
13.37000,-0.65370,0.85091,1.00510,-0.00008,0.01240,-0.35190,1.00000,0.00000,
13.44000,-0.65387,0.83826,1.00489,-0.00008,0.01396,-0.37331,1.00000,0.00000,
13.47000,-0.65401,0.82533,1.00468,-0.00008,0.01467,-0.38273,1.00000,0.00000,
13.50000,-0.65410,0.81546,1.00452,-0.00008,0.01567,-0.39551,1.00000,0.00000,
13.54000,-0.65417,0.80543,1.00436,-0.00007,0.01645,-0.40526,1.00000,0.00000,
13.57000,-0.65426,0.78141,1.00398,-0.00007,0.01727,-0.41517,1.00000,0.00000,
13.64000,-0.65427,0.77086,1.00382,-0.00007,0.01930,-0.43884,1.00000,0.00000,
13.67000,-0.65424,0.75654,1.00360,-0.00007,0.02022,-0.44923,1.00000,0.00000,
13.70000,-0.65413,0.73456,1.00326,-0.00007,0.02151,-0.46332,1.00000,0.00000,
13.77000,-0.65404,0.72334,1.00309,-0.00006,0.02357,-0.48496,1.00000,0.00000,
13.80000,-0.65389,0.70815,1.00286,-0.00006,0.02503,-0.49971,1.00000,0.00000,
13.84000,-0.65375,0.69658,1.00268,-0.00006,0.02618,-0.51095,1.00000,0.00000,
13.87000,-0.65352,0.68094,1.00245,-0.00006,0.02736,-0.52235,1.00000,0.00000,
13.90000,-0.65332,0.66904,1.00228,-0.00005,0.02900,-0.53778,1.00000,0.00000,
13.94000,-0.65275,0.64071,1.00186,-0.00003,0.03029,-0.54953,1.00000,0.00000,
14.00000,-0.65245,0.62833,1.00169,-0.00002,0.03347,-0.57754,1.00000,0.00000,
14.04000,-0.65224,0.61999,1.00157,-0.00002,0.03491,-0.58980,1.00000,0.00000,
14.07000,-0.65121,0.58601,1.00109,0.00001,0.03640,-0.60222,1.00000,0.00000,
14.14000,-0.65075,0.57300,1.00092,0.00002,0.04008,-0.63179,1.00000,0.00000,
14.17000,-0.65007,0.55543,1.00068,0.00003,0.04174,-0.64472,1.00000,0.00000,
14.20000,-0.64951,0.54208,1.00050,0.00004,0.04405,-0.66221,1.00000,0.00000,
14.24000,-0.64890,0.52859,1.00031,0.00005,0.04584,-0.67551,1.00000,0.00000,
14.27000,-0.64801,0.51039,1.00007,0.00006,0.04769,-0.68896,1.00000,0.00000,
14.30000,-0.64753,0.50119,0.99995,0.00007,0.05026,-0.70714,1.00000,0.00000,
14.34000,-0.64650,0.48263,0.99971,0.00008,0.05225,-0.72096,1.00000,0.00000,
14.37000,-0.64567,0.46855,0.99953,0.00009,0.05431,-0.73494,1.00000,0.00000,
14.40000,-0.64478,0.45435,0.99935,0.00010,0.05715,-0.75382,1.00000,0.00000,
14.44000,-0.64384,0.44001,0.99916,0.00011,0.05936,-0.76816,1.00000,0.00000,
14.47000,-0.64214,0.41584,0.99887,0.00013,0.06164,-0.78267,1.00000,0.00000,
14.50000,-0.64103,0.40118,0.99869,0.00015,0.06478,-0.80225,1.00000,0.00000,
14.54000,-0.63820,0.36648,0.99828,0.00018,0.06722,-0.81712,1.00000,0.00000,
14.57000,-0.63731,0.35644,0.99816,0.00019,0.07320,-0.85243,1.00000,0.00000,
14.64000,-0.63545,0.33620,0.99794,0.00021,0.07589,-0.86783,1.00000,0.00000,
14.67000,-0.63344,0.31575,0.99771,0.00022,0.07866,-0.88338,1.00000,0.00000,
14.70000,-0.63292,0.31060,0.99766,0.00022,0.08247,-0.90437,1.00000,0.00000,
14.74000,-0.63016,0.28468,0.99739,0.00024,0.08542,-0.92029,1.00000,0.00000,
14.77000,-0.62779,0.26373,0.99717,0.00025,0.08846,-0.93638,1.00000,0.00000,
14.80000,-0.62591,0.24789,0.99701,0.00026,0.09265,-0.95806,1.00000,0.00000,
14.84000,-0.62461,0.23727,0.99691,0.00027,0.09589,-0.97451,1.00000,0.00000,
14.87000,-0.62119,0.21054,0.99665,0.00028,0.09922,-0.99112,1.00000,0.00000,
14.90000,-0.61902,0.19438,0.99650,0.00029,0.10380,-1.01351,1.00000,0.00000,
14.94000,-0.61753,0.18356,0.99640,0.00030,0.10734,-1.03049,1.00000,0.00000,
14.97000,-0.61360,0.15632,0.99616,0.00031,0.11098,-1.04762,1.00000,0.00000,
15.00000,-0.61196,0.14536,0.99607,0.00032,0.11599,-1.07070,1.00000,0.00000,
15.04000,-0.60854,0.12331,0.99589,0.00033,0.11985,-1.08820,1.00000,0.00000,
15.07000,-0.60211,0.08431,0.99559,0.00036,0.12382,-1.10585,1.00000,0.00000,
15.14000,-0.60017,0.07307,0.99551,0.00036,0.13349,-1.14764,1.00000,0.00000,
15.17000,-0.59615,0.05046,0.99534,0.00037,0.13781,-1.16581,1.00000,0.00000,
15.20000,-0.59085,0.02194,0.99514,0.00039,0.14374,-1.19028,1.00000,0.00000,
15.27000,-0.58523,-0.00688,0.99495,0.00041,0.15301,-1.22749,1.00000,0.00000,
15.30000,-0.58050,-0.03014,0.99480,0.00042,0.15945,-1.25264,1.00000,0.00000,
15.34000,-0.57681,-0.04771,0.99468,0.00044,0.16442,-1.27168,1.00000,0.00000,
15.37000,-0.56772,-0.08915,0.99443,0.00047,0.16951,-1.29086,1.00000,0.00000,
15.44000,-0.55936,-0.12521,0.99421,0.00049,0.18186,-1.33622,1.00000,0.00000,
15.50000,-0.55349,-0.14953,0.99408,0.00050,0.19490,-1.38239,1.00000,0.00000,
15.54000,-0.54893,-0.16791,0.99398,0.00050,0.20071,-1.40243,1.00000,0.00000,
15.57000,-0.53774,-0.21127,0.99373,0.00052,0.20665,-1.42261,1.00000,0.00000,
15.64000,-0.52755,-0.24897,0.99350,0.00053,0.22105,-1.47027,1.00000,0.00000,
15.70000,-0.52044,-0.27437,0.99333,0.00054,0.23623,-1.51870,1.00000,0.00000,
15.74000,-0.50739,-0.31935,0.99304,0.00057,0.24297,-1.53970,1.00000,0.00000,
15.80000,-0.49759,-0.35188,0.99282,0.00059,0.25929,-1.58924,1.00000,0.00000,
15.84000,-0.48945,-0.37814,0.99263,0.00060,0.27394,-1.63230,1.00000,0.00000,
15.90000,-0.48318,-0.39797,0.99250,0.00060,0.28406,-1.66131,1.00000,0.00000,
15.94000,-0.47459,-0.42459,0.99231,0.00062,0.29184,-1.68322,1.00000,0.00000,
15.97000,-0.46574,-0.45140,0.99212,0.00064,0.29978,-1.70527,1.00000,0.00000,
16.00000,-0.45430,-0.48519,0.99187,0.00067,0.31063,-1.73487,1.00000,0.00000,
16.07000,-0.44243,-0.51930,0.99162,0.00071,0.32746,-1.77971,1.00000,0.00000,
16.10000,-0.43510,-0.53993,0.99147,0.00073,0.33907,-1.80989,1.00000,0.00000,
16.14000,-0.41735,-0.58854,0.99109,0.00079,0.34798,-1.83267,1.00000,0.00000,
16.20000,-0.40410,-0.62368,0.99081,0.00081,0.36946,-1.88630,1.00000,0.00000,
16.27000,-0.39316,-0.65204,0.99057,0.00083,0.38868,-1.93279,1.00000,0.00000,
16.30000,-0.38476,-0.67345,0.99039,0.00084,0.40190,-1.96405,1.00000,0.00000,
16.34000,-0.37329,-0.70218,0.99015,0.00087,0.41204,-1.98763,1.00000,0.00000,
16.37000,-0.36152,-0.73111,0.98990,0.00092,0.42238,-2.01132,1.00000,0.00000,
16.40000,-0.35551,-0.74565,0.98977,0.00095,0.43647,-2.04308,1.00000,0.00000,
16.44000,-0.34942,-0.76025,0.98964,0.00097,0.44727,-2.06703,1.00000,0.00000,
16.47000,-0.33382,-0.79700,0.98933,0.00103,0.45827,-2.09109,1.00000,0.00000,
16.50000,-0.32419,-0.81923,0.98913,0.00105,0.47325,-2.12333,1.00000,0.00000,
16.54000,-0.30095,-0.87162,0.98868,0.00108,0.48473,-2.14764,1.00000,0.00000,
16.60000,-0.28718,-0.90185,0.98841,0.00109,0.51233,-2.20473,1.00000,0.00000,
16.64000,-0.26586,-0.94757,0.98798,0.00113,0.52452,-2.22936,1.00000,0.00000,
16.67000,-0.25120,-0.97828,0.98768,0.00114,0.55380,-2.28720,1.00000,0.00000,
16.74000,-0.24373,-0.99370,0.98754,0.00114,0.56671,-2.31214,1.00000,0.00000,
16.77000,-0.21692,-1.04796,0.98702,0.00114,0.57986,-2.33716,1.00000,0.00000,
16.84000,-0.20114,-1.07913,0.98673,0.00115,0.61141,-2.39588,1.00000,0.00000,
16.87000,-0.19312,-1.09474,0.98658,0.00115,0.62531,-2.42118,1.00000,0.00000,
16.90000,-0.17685,-1.12601,0.98629,0.00117,0.64422,-2.45503,1.00000,0.00000,
16.94000,-0.16443,-1.14950,0.98607,0.00119,0.65867,-2.48050,1.00000,0.00000,
16.97000,-0.14758,-1.18087,0.98579,0.00122,0.67337,-2.50605,1.00000,0.00000,
17.00000,-0.13472,-1.20443,0.98558,0.00124,0.69334,-2.54021,1.00000,0.00000,
17.04000,-0.11726,-1.23592,0.98532,0.00129,0.70860,-2.56591,1.00000,0.00000,
17.07000,-0.10391,-1.25959,0.98512,0.00132,0.72411,-2.59167,1.00000,0.00000,
17.10000,-0.09035,-1.28333,0.98493,0.00135,0.74518,-2.62612,1.00000,0.00000,
17.14000,-0.05305,-1.34699,0.98443,0.00141,0.76127,-2.65201,1.00000,0.00000,
17.20000,-0.03862,-1.37101,0.98423,0.00143,0.79981,-2.71264,1.00000,0.00000,
17.24000,-0.02888,-1.38706,0.98410,0.00145,0.81676,-2.73870,1.00000,0.00000,
17.27000,-0.00404,-1.42735,0.98376,0.00147,0.83397,-2.76481,1.00000,0.00000,
17.30000,0.00101,-1.43543,0.98369,0.00148,0.85732,-2.79968,1.00000,0.00000,
17.34000,0.02666,-1.47595,0.98334,0.00149,0.87514,-2.82587,1.00000,0.00000,
17.37000,0.06369,-1.53292,0.98281,0.00152,0.89323,-2.85210,1.00000,0.00000,
17.40000,0.07451,-1.54924,0.98266,0.00153,0.93650,-2.91341,1.00000,0.00000,
17.47000,0.10203,-1.59009,0.98227,0.00156,0.95549,-2.93972,1.00000,0.00000,
17.50000,0.11322,-1.60646,0.98211,0.00158,0.98125,-2.97484,1.00000,0.00000,
17.54000,0.13594,-1.63921,0.98179,0.00162,1.00089,-3.00119,1.00000,0.00000,
17.57000,0.15911,-1.67201,0.98148,0.00165,1.02082,-3.02756,1.00000,0.00000,
17.60000,0.17087,-1.68843,0.98132,0.00167,1.04782,-3.06272,1.00000,0.00000,
17.64000,0.19475,-1.72130,0.98099,0.00171,1.06840,-3.08910,1.00000,0.00000,
17.67000,0.21298,-1.74599,0.98075,0.00173,1.08927,-3.11547,1.00000,0.00000,
17.70000,0.23148,-1.77070,0.98050,0.00175,1.11754,-3.15064,1.00000,0.00000,
17.74000,0.27574,-1.82846,0.97992,0.00178,1.13908,-3.17700,1.00000,0.00000,
17.80000,0.28867,-1.84498,0.97975,0.00180,1.19048,-3.23845,1.00000,0.00000,
17.84000,0.31488,-1.87805,0.97940,0.00182,1.21300,-3.26476,1.00000,0.00000,
17.87000,0.34160,-1.91113,0.97905,0.00186,1.23582,-3.29104,1.00000,0.00000,
17.90000,0.35514,-1.92768,0.97887,0.00188,1.26670,-3.32603,1.00000,0.00000,
17.94000,0.38262,-1.96080,0.97850,0.00191,1.29021,-3.35223,1.00000,0.00000,
17.97000,0.41770,-2.00222,0.97804,0.00193,1.31402,-3.37840,1.00000,0.00000,
18.00000,0.46086,-2.05193,0.97748,0.00196,1.34625,-3.41322,1.00000,0.00000,
18.07000,0.49027,-2.08506,0.97710,0.00197,1.39559,-3.46529,1.00000,0.00000,
18.10000,0.50516,-2.10161,0.97691,0.00197,1.42917,-3.49988,1.00000,0.00000,
18.14000,0.53532,-2.13468,0.97652,0.00196,1.45472,-3.52576,1.00000,0.00000,
18.17000,0.55058,-2.15118,0.97632,0.00196,1.48057,-3.55156,1.00000,0.00000,
18.20000,0.58922,-2.19234,0.97584,0.00196,1.51552,-3.58586,1.00000,0.00000,
18.24000,0.60487,-2.20874,0.97564,0.00196,1.54210,-3.61150,1.00000,0.00000,
18.27000,0.66051,-2.26585,0.97499,0.00197,1.56899,-3.63705,1.00000,0.00000,
18.34000,0.68477,-2.29016,0.97472,0.00198,1.63295,-3.69635,1.00000,0.00000,
18.37000,0.71751,-2.32243,0.97439,0.00200,1.66089,-3.72160,1.00000,0.00000,
18.40000,0.75075,-2.35454,0.97409,0.00202,1.69863,-3.75512,1.00000,0.00000,
18.44000,0.76756,-2.37055,0.97395,0.00202,1.72730,-3.78014,1.00000,0.00000,
18.47000,0.81019,-2.41042,0.97361,0.00204,1.75629,-3.80504,1.00000,0.00000,
18.50000,0.82748,-2.42632,0.97347,0.00204,1.79544,-3.83807,1.00000,0.00000,
18.54000,0.85368,-2.45010,0.97327,0.00204,1.82518,-3.86270,1.00000,0.00000,
18.57000,0.91600,-2.50528,0.97280,0.00204,1.85523,-3.88721,1.00000,0.00000,
18.64000,0.94321,-2.52878,0.97260,0.00204,1.92659,-3.94387,1.00000,0.00000,
18.67000,0.98922,-2.56772,0.97225,0.00205,1.95770,-3.96793,1.00000,0.00000,
18.70000,1.01723,-2.59095,0.97205,0.00205,1.99969,-3.99977,1.00000,0.00000,
18.74000,1.02663,-2.59868,0.97198,0.00205,2.03155,-4.02347,1.00000,0.00000,
18.77000,1.08376,-2.64476,0.97157,0.00206,2.06373,-4.04701,1.00000,0.00000,
18.80000,1.11279,-2.66764,0.97137,0.00207,2.10714,-4.07815,1.00000,0.00000,
18.84000,1.13231,-2.68282,0.97123,0.00207,2.14006,-4.10131,1.00000,0.00000,
18.87000,1.18171,-2.72055,0.97091,0.00208,2.17331,-4.12429,1.00000,0.00000,
18.90000,1.20171,-2.73554,0.97078,0.00209,2.21813,-4.15466,1.00000,0.00000,
18.94000,1.23197,-2.75791,0.97059,0.00209,2.25212,-4.17722,1.00000,0.00000,
18.97000,1.27282,-2.78755,0.97034,0.00210,2.28642,-4.19958,1.00000,0.00000,
19.00000,1.30384,-2.80964,0.97016,0.00210,2.33266,-4.22910,1.00000,0.00000,
19.04000,1.38816,-2.86784,0.96967,0.00211,2.36770,-4.25100,1.00000,0.00000,
19.10000,1.42036,-2.88938,0.96948,0.00211,2.45070,-4.30128,1.00000,0.00000,
19.14000,1.44199,-2.90364,0.96935,0.00211,2.48679,-4.32247,1.00000,0.00000,
19.17000,1.48564,-2.93192,0.96909,0.00211,2.52320,-4.34344,1.00000,0.00000,
19.20000,1.52982,-2.95987,0.96884,0.00212,2.57222,-4.37103,1.00000,0.00000,
19.24000,1.55210,-2.97371,0.96870,0.00212,2.60935,-4.39145,1.00000,0.00000,
19.27000,1.60831,-3.00791,0.96838,0.00213,2.64679,-4.41162,1.00000,0.00000,
19.30000,1.66524,-3.04149,0.96807,0.00213,2.69719,-4.43814,1.00000,0.00000,
19.37000,1.71128,-3.06789,0.96783,0.00211,2.77380,-4.47706,1.00000,0.00000,
19.40000,1.75777,-3.09386,0.96761,0.00208,2.82555,-4.50242,1.00000,0.00000,
19.44000,1.79294,-3.11305,0.96745,0.00206,2.86472,-4.52113,1.00000,0.00000,
19.47000,1.82838,-3.13199,0.96731,0.00204,2.90418,-4.53955,1.00000,0.00000,
19.50000,1.85216,-3.14449,0.96721,0.00203,2.95726,-4.56368,1.00000,0.00000,
19.54000,1.90009,-3.16916,0.96704,0.00202,2.99741,-4.58145,1.00000,0.00000,
19.57000,1.96069,-3.19939,0.96683,0.00201,3.03786,-4.59891,1.00000,0.00000,
19.60000,1.99742,-3.21721,0.96671,0.00200,3.09224,-4.62173,1.00000,0.00000,
19.64000,2.07168,-3.25212,0.96647,0.00195,3.13335,-4.63849,1.00000,0.00000,
19.70000,2.12178,-3.27483,0.96631,0.00191,3.23040,-4.67638,1.00000,0.00000,
19.74000,2.15967,-3.29156,0.96619,0.00188,3.27247,-4.69208,1.00000,0.00000,
19.77000,2.21061,-3.31343,0.96603,0.00185,3.31480,-4.70745,1.00000,0.00000,
19.80000,2.24912,-3.32950,0.96590,0.00183,3.37168,-4.72743,1.00000,0.00000,
19.84000,2.27494,-3.34005,0.96582,0.00182,3.41465,-4.74201,1.00000,0.00000,
19.87000,2.32692,-3.36075,0.96565,0.00180,3.45790,-4.75625,1.00000,0.00000,
19.90000,2.35307,-3.37090,0.96556,0.00179,3.51596,-4.77469,1.00000,0.00000,
19.94000,2.41892,-3.39569,0.96535,0.00175,3.55982,-4.78810,1.00000,0.00000,
19.97000,2.47207,-3.41492,0.96517,0.00171,3.60393,-4.80114,1.00000,0.00000,
20.00000,2.48542,-3.41964,0.96513,0.00170,3.66314,-4.81797,1.00000,0.00000,
20.04000,2.52563,-3.43360,0.96500,0.00167,3.70785,-4.83015,1.00000,0.00000,
20.07000,2.59316,-3.45619,0.96480,0.00161,3.75279,-4.84195,1.00000,0.00000,
20.10000,2.64763,-3.47363,0.96464,0.00156,3.81310,-4.85709,1.00000,0.00000,
20.14000,2.68875,-3.48634,0.96452,0.00151,3.85861,-4.86798,1.00000,0.00000,
20.17000,2.71629,-3.49464,0.96444,0.00147,3.90436,-4.87848,1.00000,0.00000,
20.20000,2.78557,-3.51472,0.96426,0.00140,3.96571,-4.89186,1.00000,0.00000,
20.24000,2.82744,-3.52632,0.96415,0.00137,4.01199,-4.90141,1.00000,0.00000,
20.27000,2.85548,-3.53386,0.96408,0.00137,4.05849,-4.91056,1.00000,0.00000,
20.30000,2.91185,-3.54847,0.96396,0.00134,4.12083,-4.92210,1.00000,0.00000,
20.34000,2.96858,-3.56244,0.96383,0.00131,4.16783,-4.93026,1.00000,0.00000,
20.37000,3.01137,-3.57249,0.96374,0.00129,4.21504,-4.93800,1.00000,0.00000,
20.40000,3.06874,-3.58531,0.96362,0.00125,4.27830,-4.94764,1.00000,0.00000,
20.44000,3.09756,-3.59148,0.96357,0.00123,4.32598,-4.95436,1.00000,0.00000,
20.47000,3.14095,-3.60042,0.96348,0.00120,4.37385,-4.96064,1.00000,0.00000,
20.50000,3.21370,-3.61447,0.96335,0.00113,4.43797,-4.96831,1.00000,0.00000,
20.54000,3.24295,-3.61980,0.96330,0.00109,4.48628,-4.97354,1.00000,0.00000,
20.57000,3.30172,-3.62991,0.96320,0.00100,4.53476,-4.97831,1.00000,0.00000,
20.60000,3.34602,-3.63704,0.96313,0.00092,4.59966,-4.98395,1.00000,0.00000,
20.64000,3.40542,-3.64593,0.96305,0.00085,4.64854,-4.98763,1.00000,0.00000,
20.67000,3.46521,-3.65413,0.96297,0.00081,4.69757,-4.99085,1.00000,0.00000,
20.70000,3.54047,-3.66338,0.96287,0.00078,4.76320,-4.99439,1.00000,0.00000,
20.77000,3.61630,-3.67152,0.96274,0.00080,4.86212,-4.99810,1.00000,0.00000,
20.80000,3.66204,-3.67585,0.96266,0.00083,4.92838,-4.99949,1.00000,0.00000,
20.84000,3.70796,-3.67977,0.96256,0.00086,4.97822,-4.99995,1.00000,0.00000,
20.87000,3.76943,-3.68434,0.96243,0.00096,5.02819,-4.99992,1.00000,0.00000,
20.90000,3.80025,-3.68633,0.96236,0.00101,5.09500,-4.99910,1.00000,0.00000,
20.94000,3.90848,-3.69180,0.96212,0.00120,5.14524,-4.99789,1.00000,0.00000,
21.00000,3.98604,-3.69424,0.96195,0.00123,5.26286,-4.99309,1.00000,0.00000,
21.07000,4.07930,-3.69553,0.96180,0.00115,5.36407,-4.98673,1.00000,0.00000,
21.10000,4.11044,-3.69556,0.96176,0.00110,5.43173,-4.98133,1.00000,0.00000,
21.14000,4.15720,-3.69523,0.96171,0.00101,5.48255,-4.97666,1.00000,0.00000,
21.17000,4.21966,-3.69408,0.96168,0.00091,5.53344,-4.97146,1.00000,0.00000,
21.20000,4.28227,-3.69213,0.96167,0.00089,5.60138,-4.96370,1.00000,0.00000,
21.24000,4.39217,-3.68675,0.96173,0.00090,5.65239,-4.95726,1.00000,0.00000,
21.27000,4.42365,-3.68475,0.96175,0.00089,5.77157,-4.94011,1.00000,0.00000,
21.34000,4.47091,-3.68135,0.96178,0.00086,5.82270,-4.93185,1.00000,0.00000,
21.37000,4.59725,-3.66989,0.96189,0.00082,5.87385,-4.92305,1.00000,0.00000,
21.44000,4.62890,-3.66646,0.96192,0.00080,5.99323,-4.90036,1.00000,0.00000,
21.47000,4.72401,-3.65478,0.96198,0.00069,6.04439,-4.88971,1.00000,0.00000,
21.54000,4.78754,-3.64579,0.96201,0.00066,6.16373,-4.86269,1.00000,0.00000,
21.57000,4.85118,-3.63584,0.96204,0.00071,6.21483,-4.85017,1.00000,0.00000,
21.60000,4.96273,-3.61610,0.96206,0.00087,6.28291,-4.83261,1.00000,0.00000,
21.67000,5.05844,-3.59689,0.96204,0.00100,6.38489,-4.80438,1.00000,0.00000,
21.74000,5.10629,-3.58650,0.96201,0.00108,6.50356,-4.76858,1.00000,0.00000,
21.77000,5.15412,-3.57559,0.96198,0.00117,6.55430,-4.75228,1.00000,0.00000,
21.80000,5.21784,-3.56024,0.96193,0.00127,6.62182,-4.72966,1.00000,0.00000,
21.84000,5.26557,-3.54813,0.96188,0.00133,6.67235,-4.71203,1.00000,0.00000,
21.87000,5.32910,-3.53119,0.96183,0.00136,6.72278,-4.69383,1.00000,0.00000,
21.90000,5.42415,-3.50407,0.96175,0.00131,6.78985,-4.66866,1.00000,0.00000,
21.94000,5.48735,-3.48485,0.96172,0.00129,6.89006,-4.62900,1.00000,0.00000,
21.97000,5.55042,-3.46472,0.96170,0.00133,6.95657,-4.60128,1.00000,0.00000,
22.04000,5.59762,-3.44903,0.96169,0.00139,7.00629,-4.57983,1.00000,0.00000,
22.07000,5.66041,-3.42730,0.96169,0.00150,7.05585,-4.55779,1.00000,0.00000,
22.10000,5.69173,-3.41609,0.96169,0.00155,7.12169,-4.52752,1.00000,0.00000,
22.14000,5.72300,-3.40465,0.96169,0.00162,7.17087,-4.50415,1.00000,0.00000,
22.17000,5.86291,-3.35034,0.96173,0.00195,7.21987,-4.48020,1.00000,0.00000,
22.24000,5.90920,-3.33121,0.96176,0.00202,7.33347,-4.42210,1.00000,0.00000,
22.27000,6.01650,-3.28456,0.96187,0.00206,7.38182,-4.39624,1.00000,0.00000,
22.34000,6.04697,-3.27072,0.96191,0.00206,7.49380,-4.33370,1.00000,0.00000,
22.37000,6.16797,-3.21305,0.96213,0.00212,7.54141,-4.30595,1.00000,0.00000,
22.40000,6.19800,-3.19806,0.96219,0.00214,7.65156,-4.23901,1.00000,0.00000,
22.47000,6.25778,-3.16740,0.96233,0.00220,7.69835,-4.20938,1.00000,0.00000,
22.50000,6.31720,-3.13584,0.96248,0.00224,7.76032,-4.16901,1.00000,0.00000,
22.54000,6.36151,-3.11159,0.96260,0.00224,7.80648,-4.13808,1.00000,0.00000,
22.57000,6.46408,-3.05304,0.96290,0.00216,7.85235,-4.10659,1.00000,0.00000,
22.64000,6.49317,-3.03581,0.96299,0.00215,7.95824,-4.03098,1.00000,0.00000,
22.67000,6.56552,-2.99173,0.96322,0.00217,8.00311,-3.99766,1.00000,0.00000,
22.70000,6.60865,-2.96462,0.96336,0.00222,8.06245,-3.95239,1.00000,0.00000,
22.74000,6.65157,-2.93701,0.96350,0.00230,8.10657,-3.91781,1.00000,0.00000,
22.77000,6.70845,-2.89944,0.96366,0.00244,8.15036,-3.88268,1.00000,0.00000,
22.80000,6.75083,-2.87069,0.96379,0.00255,8.20821,-3.83502,1.00000,0.00000,
22.84000,6.77895,-2.85126,0.96386,0.00263,8.25118,-3.79866,1.00000,0.00000,
22.87000,6.84872,-2.80178,0.96405,0.00281,8.29379,-3.76177,1.00000,0.00000,
22.90000,6.87642,-2.78163,0.96412,0.00288,8.35004,-3.71177,1.00000,0.00000,
22.94000,6.93141,-2.74071,0.96427,0.00299,8.39178,-3.67366,1.00000,0.00000,
22.97000,6.98586,-2.69897,0.96443,0.00305,8.43314,-3.63504,1.00000,0.00000,
23.00000,7.02633,-2.66713,0.96457,0.00310,8.48767,-3.58276,1.00000,0.00000,
23.04000,7.05313,-2.64564,0.96466,0.00314,8.52810,-3.54295,1.00000,0.00000,
23.07000,7.11950,-2.59099,0.96490,0.00330,8.56812,-3.50265,1.00000,0.00000,
