time,x,y,z,yaw,x_des,y_des,z_des,yaw_des
3.47000,0.96860,0.84613,1.05397,-0.01232,0.00000,0.00000,1.00000,0.00000,
3.50000,0.97077,0.85610,1.05620,-0.01276,0.00000,0.00000,1.00000,0.00000,
3.54000,0.97313,0.87176,1.05952,-0.01333,0.00000,0.00000,1.00000,0.00000,
3.60000,0.97494,0.88838,1.06279,-0.01365,0.00000,0.00000,1.00000,0.00000,
3.67000,0.97717,0.91186,1.06699,-0.01373,0.00000,0.00000,1.00000,0.00000,
3.74000,0.97808,0.92094,1.06851,-0.01369,0.00000,0.00000,1.00000,0.00000,
3.77000,0.97942,0.93318,1.07047,-0.01357,0.00000,0.00000,1.00000,0.00000,
3.80000,0.98055,0.94238,1.07190,-0.01345,0.00000,0.00000,1.00000,0.00000,
3.84000,0.98181,0.95154,1.07330,-0.01331,0.00000,0.00000,1.00000,0.00000,
3.87000,0.98321,0.96061,1.07466,-0.01315,0.00000,0.00000,1.00000,0.00000,
3.90000,0.98528,0.97248,1.07641,-0.01294,0.00000,0.00000,1.00000,0.00000,
3.94000,0.98699,0.98114,1.07768,-0.01279,0.00000,0.00000,1.00000,0.00000,
3.97000,0.99071,0.99773,1.08011,-0.01251,0.00000,0.00000,1.00000,0.00000,
4.00000,0.99335,1.00814,1.08165,-0.01235,0.00000,0.00000,1.00000,0.00000,
4.07000,0.99603,1.01797,1.08313,-0.01217,0.00000,0.00000,1.00000,0.00000,
4.10000,0.99736,1.02266,1.08384,-0.01208,0.00000,0.00000,1.00000,0.00000,
4.14000,0.99999,1.03158,1.08522,-0.01186,0.00000,0.00000,1.00000,0.00000,
4.17000,1.00126,1.03580,1.08589,-0.01174,0.00000,0.00000,1.00000,0.00000,
4.20000,1.00370,1.04377,1.08717,-0.01147,0.00000,0.00000,1.00000,0.00000,
4.24000,1.00597,1.05113,1.08837,-0.01116,0.00000,0.00000,1.00000,0.00000,
4.27000,1.00806,1.05792,1.08952,-0.01082,0.00000,0.00000,1.00000,0.00000,
4.30000,1.00950,1.06265,1.09033,-0.01055,0.00000,0.00000,1.00000,0.00000,
4.34000,1.01082,1.06709,1.09110,-0.01027,0.00000,0.00000,1.00000,0.00000,
4.37000,1.01243,1.07261,1.09207,-0.00989,0.00000,0.00000,1.00000,0.00000,
4.40000,1.01453,1.08010,1.09340,-0.00932,0.00000,0.00000,1.00000,0.00000,
4.44000,1.01545,1.08352,1.09400,-0.00904,0.00000,0.00000,1.00000,0.00000,
4.50000,1.01629,1.08676,1.09456,-0.00876,0.00000,0.00000,1.00000,0.00000,
4.54000,1.01731,1.09079,1.09524,-0.00839,0.00000,0.00000,1.00000,0.00000,
4.57000,1.01823,1.09453,1.09585,-0.00804,0.00000,0.00000,1.00000,0.00000,
4.60000,1.01924,1.09882,1.09651,-0.00760,0.00000,0.00000,1.00000,0.00000,
4.67000,1.02010,1.10272,1.09705,-0.00718,0.00000,0.00000,1.00000,0.00000,
4.70000,1.02041,1.10417,1.09723,-0.00702,0.00000,0.00000,1.00000,0.00000,
4.74000,1.02096,1.10689,1.09755,-0.00670,0.00000,0.00000,1.00000,0.00000,
4.77000,1.02120,1.10817,1.09768,-0.00655,0.00000,0.00000,1.00000,0.00000,
4.80000,1.02175,1.11163,1.09797,-0.00610,0.00000,0.00000,1.00000,0.00000,
4.84000,1.02187,1.11267,1.09803,-0.00596,0.00000,0.00000,1.00000,0.00000,
4.87000,1.02201,1.11455,1.09810,-0.00568,0.00000,0.00000,1.00000,0.00000,
4.90000,1.02202,1.11539,1.09812,-0.00555,0.00000,0.00000,1.00000,0.00000,
4.94000,1.02192,1.11689,1.09809,-0.00528,0.00000,0.00000,1.00000,0.00000,
4.97000,1.02140,1.11863,1.09793,-0.00490,0.00000,0.00000,1.00000,0.00000,
5.04000,1.02096,1.11926,1.09780,-0.00471,0.00000,0.00000,1.00000,0.00000,
5.07000,1.01917,1.12018,1.09726,-0.00423,0.00000,0.00000,1.00000,0.00000,
5.14000,1.01826,1.12023,1.09700,-0.00405,0.00000,0.00000,1.00000,0.00000,
5.17000,1.01682,1.12006,1.09659,-0.00383,0.00000,0.00000,1.00000,0.00000,
5.20000,1.01601,1.11986,1.09637,-0.00372,0.00000,0.00000,1.00000,0.00000,
5.24000,1.01514,1.11960,1.09613,-0.00361,0.00000,0.00000,1.00000,0.00000,
5.27000,1.01216,1.11839,1.09532,-0.00329,0.00000,0.00000,1.00000,0.00000,
5.30000,1.01104,1.11785,1.09503,-0.00318,0.00000,0.00000,1.00000,0.00000,
5.34000,1.00799,1.11621,1.09424,-0.00292,0.00000,0.00000,1.00000,0.00000,
5.37000,1.00599,1.11504,1.09373,-0.00278,0.00000,0.00000,1.00000,0.00000,
5.40000,1.00458,1.11418,1.09338,-0.00268,0.00000,0.00000,1.00000,0.00000,
5.44000,1.00162,1.11228,1.09264,-0.00249,0.00000,0.00000,1.00000,0.00000,
5.47000,0.99927,1.11071,1.09206,-0.00235,0.00000,0.00000,1.00000,0.00000,
5.50000,0.99427,1.10721,1.09084,-0.00208,0.00000,0.00000,1.00000,0.00000,
5.54000,0.99164,1.10530,1.09019,-0.00195,0.00000,0.00000,1.00000,0.00000,
5.60000,0.98803,1.10261,1.08931,-0.00180,0.00000,0.00000,1.00000,0.00000,
5.64000,0.98430,1.09978,1.08839,-0.00165,0.00000,0.00000,1.00000,0.00000,
5.67000,0.98048,1.09681,1.08744,-0.00151,0.00000,0.00000,1.00000,0.00000,
5.70000,0.97854,1.09528,1.08696,-0.00144,0.00000,0.00000,1.00000,0.00000,
5.74000,0.97462,1.09215,1.08597,-0.00131,0.00000,0.00000,1.00000,0.00000,
5.77000,0.97164,1.08975,1.08521,-0.00122,0.00000,0.00000,1.00000,0.00000,
5.80000,0.96764,1.08649,1.08418,-0.00110,0.00000,0.00000,1.00000,0.00000,
5.84000,0.96462,1.08400,1.08339,-0.00102,0.00000,0.00000,1.00000,0.00000,
5.87000,0.96058,1.08065,1.08233,-0.00092,0.00000,0.00000,1.00000,0.00000,
5.90000,0.95856,1.07896,1.08179,-0.00087,0.00000,0.00000,1.00000,0.00000,
5.94000,0.95452,1.07557,1.08071,-0.00078,0.00000,0.00000,1.00000,0.00000,
5.97000,0.95151,1.07302,1.07989,-0.00071,0.00000,0.00000,1.00000,0.00000,
6.00000,0.94751,1.06964,1.07879,-0.00063,0.00000,0.00000,1.00000,0.00000,
6.04000,0.94454,1.06711,1.07796,-0.00058,0.00000,0.00000,1.00000,0.00000,
6.07000,0.94063,1.06378,1.07685,-0.00050,0.00000,0.00000,1.00000,0.00000,
6.10000,0.93583,1.05969,1.07545,-0.00042,0.00000,0.00000,1.00000,0.00000,
6.17000,0.93113,1.05568,1.07405,-0.00035,0.00000,0.00000,1.00000,0.00000,
6.20000,0.92656,1.05179,1.07265,-0.00028,0.00000,0.00000,1.00000,0.00000,
6.27000,0.92298,1.04875,1.07153,-0.00023,0.00000,0.00000,1.00000,0.00000,
6.30000,0.91777,1.04433,1.06986,-0.00016,0.00000,0.00000,1.00000,0.00000,
6.37000,0.91357,1.04078,1.06847,-0.00011,0.00000,0.00000,1.00000,0.00000,
6.40000,0.91192,1.03939,1.06792,-0.00009,0.00000,0.00000,1.00000,0.00000,
6.44000,0.90870,1.03668,1.06681,-0.00005,0.00000,0.00000,1.00000,0.00000,
6.47000,0.90555,1.03404,1.06572,-0.00002,0.00000,0.00000,1.00000,0.00000,
6.50000,0.90401,1.03274,1.06517,-0.00000,0.00000,0.00000,1.00000,0.00000,
6.54000,0.89875,1.02835,1.06328,0.00005,0.00000,0.00000,1.00000,0.00000,
6.57000,0.89585,1.02593,1.06221,0.00007,0.00000,0.00000,1.00000,0.00000,
6.64000,0.89442,1.02474,1.06168,0.00008,0.00000,0.00000,1.00000,0.00000,
6.67000,0.89161,1.02240,1.06063,0.00011,0.00000,0.00000,1.00000,0.00000,
6.70000,0.88682,1.01843,1.05883,0.00014,0.00000,0.00000,1.00000,0.00000,
6.74000,0.88416,1.01623,1.05781,0.00015,0.00000,0.00000,1.00000,0.00000,
6.77000,0.88218,1.01460,1.05706,0.00017,0.00000,0.00000,1.00000,0.00000,
6.84000,0.88088,1.01353,1.05656,0.00017,0.00000,0.00000,1.00000,0.00000,
6.87000,0.87830,1.01143,1.05558,0.00018,0.00000,0.00000,1.00000,0.00000,
6.90000,0.87639,1.00987,1.05485,0.00019,0.00000,0.00000,1.00000,0.00000,
6.94000,0.87200,1.00633,1.05318,0.00021,0.00000,0.00000,1.00000,0.00000,
7.00000,0.86830,1.00339,1.05178,0.00022,0.00000,0.00000,1.00000,0.00000,
7.07000,0.86405,1.00007,1.05020,0.00022,0.00000,0.00000,1.00000,0.00000,
7.14000,0.86286,0.99914,1.04976,0.00022,0.00000,0.00000,1.00000,0.00000,
7.17000,0.85812,0.99552,1.04803,0.00023,0.00000,0.00000,1.00000,0.00000,
7.24000,0.85637,0.99420,1.04740,0.00023,0.00000,0.00000,1.00000,0.00000,
7.27000,0.85349,0.99205,1.04636,0.00023,0.00000,0.00000,1.00000,0.00000,
7.30000,0.85235,0.99121,1.04596,0.00023,0.00000,0.00000,1.00000,0.00000,
7.34000,0.84841,0.98834,1.04457,0.00023,0.00000,0.00000,1.00000,0.00000,
7.40000,0.84619,0.98676,1.04380,0.00023,0.00000,0.00000,1.00000,0.00000,
7.44000,0.84239,0.98408,1.04250,0.00022,0.00000,0.00000,1.00000,0.00000,
7.50000,0.83973,0.98224,1.04160,0.00022,0.00000,0.00000,1.00000,0.00000,
7.57000,0.83558,0.97940,1.04022,0.00021,0.00000,0.00000,1.00000,0.00000,
7.64000,0.83406,0.97837,1.03972,0.00020,0.00000,0.00000,1.00000,0.00000,
7.67000,0.83206,0.97702,1.03907,0.00020,0.00000,0.00000,1.00000,0.00000,
7.70000,0.83058,0.97602,1.03860,0.00020,0.00000,0.00000,1.00000,0.00000,
7.74000,0.82912,0.97504,1.03813,0.00019,0.00000,0.00000,1.00000,0.00000,
7.77000,0.82768,0.97407,1.03767,0.00019,0.00000,0.00000,1.00000,0.00000,
7.80000,0.82485,0.97217,1.03678,0.00018,0.00000,0.00000,1.00000,0.00000,
7.84000,0.82255,0.97063,1.03607,0.00018,0.00000,0.00000,1.00000,0.00000,
7.90000,0.81985,0.96883,1.03524,0.00017,0.00000,0.00000,1.00000,0.00000,
7.97000,0.81809,0.96765,1.03472,0.00016,0.00000,0.00000,1.00000,0.00000,
8.00000,0.81723,0.96707,1.03446,0.00016,0.00000,0.00000,1.00000,0.00000,
8.04000,0.81552,0.96593,1.03395,0.00016,0.00000,0.00000,1.00000,0.00000,
8.07000,0.81468,0.96536,1.03370,0.00015,0.00000,0.00000,1.00000,0.00000,
8.10000,0.81141,0.96317,1.03274,0.00014,0.00000,0.00000,1.00000,0.00000,
8.14000,0.81022,0.96238,1.03240,0.00014,0.00000,0.00000,1.00000,0.00000,
8.20000,0.80866,0.96134,1.03195,0.00013,0.00000,0.00000,1.00000,0.00000,
8.24000,0.80790,0.96083,1.03173,0.00013,0.00000,0.00000,1.00000,0.00000,
8.27000,0.80640,0.95984,1.03131,0.00013,0.00000,0.00000,1.00000,0.00000,
8.30000,0.80603,0.95959,1.03120,0.00012,0.00000,0.00000,1.00000,0.00000,
8.34000,0.80387,0.95817,1.03059,0.00012,0.00000,0.00000,1.00000,0.00000,
8.37000,0.80145,0.95660,1.02991,0.00011,0.00000,0.00000,1.00000,0.00000,
8.44000,0.80045,0.95597,1.02964,0.00010,0.00000,0.00000,1.00000,0.00000,
8.47000,0.79948,0.95535,1.02936,0.00010,0.00000,0.00000,1.00000,0.00000,
8.50000,0.79821,0.95456,1.02901,0.00009,0.00000,0.00000,1.00000,0.00000,
8.54000,0.79729,0.95399,1.02875,0.00009,0.00000,0.00000,1.00000,0.00000,
8.57000,0.79639,0.95344,1.02850,0.00009,0.00000,0.00000,1.00000,0.00000,
8.60000,0.79523,0.95273,1.02817,0.00008,0.00000,0.00000,1.00000,0.00000,
8.64000,0.79438,0.95223,1.02793,0.00008,0.00000,0.00000,1.00000,0.00000,
8.67000,0.79356,0.95174,1.02770,0.00008,0.00000,0.00000,1.00000,0.00000,
8.70000,0.79302,0.95143,1.02755,0.00007,0.00000,0.00000,1.00000,0.00000,
8.74000,0.79172,0.95068,1.02718,0.00007,0.00000,0.00000,1.00000,0.00000,
8.77000,0.79072,0.95012,1.02689,0.00006,0.00000,0.00000,1.00000,0.00000,
8.80000,0.79024,0.94985,1.02675,0.00006,0.00000,0.00000,1.00000,0.00000,
8.84000,0.78930,0.94934,1.02647,0.00006,0.00000,0.00000,1.00000,0.00000,
8.87000,0.78795,0.94863,1.02608,0.00005,0.00000,0.00000,1.00000,0.00000,
8.94000,0.78647,0.94790,1.02563,0.00005,0.00000,0.00000,1.00000,0.00000,
9.00000,0.78567,0.94753,1.02539,0.00004,0.00000,0.00000,1.00000,0.00000,
9.04000,0.78528,0.94735,1.02527,0.00004,0.00000,0.00000,1.00000,0.00000,
9.07000,0.78453,0.94702,1.02504,0.00004,0.00000,0.00000,1.00000,0.00000,
9.10000,0.78380,0.94672,1.02481,0.00004,0.00000,0.00000,1.00000,0.00000,
9.14000,0.78345,0.94658,1.02470,0.00004,0.00000,0.00000,1.00000,0.00000,
9.17000,0.78277,0.94633,1.02448,0.00003,0.00000,0.00000,1.00000,0.00000,
9.20000,0.78228,0.94616,1.02432,0.00003,0.00000,0.00000,1.00000,0.00000,
9.24000,0.78119,0.94582,1.02396,0.00003,0.00000,0.00000,1.00000,0.00000,
9.30000,0.78060,0.94567,1.02376,0.00002,0.00000,0.00000,1.00000,0.00000,
9.34000,0.78031,0.94560,1.02366,0.00002,0.00000,0.00000,1.00000,0.00000,
9.37000,0.77976,0.94550,1.02346,0.00002,0.00000,0.00000,1.00000,0.00000,
9.40000,0.77924,0.94541,1.02327,0.00002,0.00000,0.00000,1.00000,0.00000,
9.44000,0.77899,0.94539,1.02318,0.00002,0.00000,0.00000,1.00000,0.00000,
9.47000,0.77850,0.94535,1.02300,0.00002,0.00000,0.00000,1.00000,0.00000,
9.50000,0.77803,0.94534,1.02282,0.00002,0.00000,0.00000,1.00000,0.00000,
9.54000,0.77781,0.94534,1.02273,0.00001,0.00000,0.00000,1.00000,0.00000,
9.57000,0.77727,0.94538,1.02251,0.00001,0.00000,0.00000,1.00000,0.00000,
9.60000,0.77697,0.94543,1.02238,0.00001,0.00000,0.00000,1.00000,0.00000,
9.64000,0.77677,0.94547,1.02229,0.00001,0.00000,0.00000,1.00000,0.00000,
9.67000,0.77639,0.94556,1.02212,0.00001,0.00000,0.00000,1.00000,0.00000,
9.70000,0.77578,0.94579,1.02183,0.00001,0.00000,0.00000,1.00000,0.00000,
9.77000,0.77546,0.94595,1.02167,0.00001,0.00000,0.00000,1.00000,0.00000,
9.80000,0.77523,0.94609,1.02155,0.00001,0.00000,0.00000,1.00000,0.00000,
9.84000,0.77481,0.94640,1.02131,0.00000,0.00000,0.00000,1.00000,0.00000,
9.90000,0.77442,0.94676,1.02108,0.00000,0.00000,0.00000,1.00000,0.00000,
9.97000,0.77413,0.94709,1.02089,0.00000,0.00000,0.00000,1.00000,0.00000,
10.00000,0.77397,0.94731,1.02078,0.00000,0.00000,0.00000,1.00000,0.00000,
10.04000,0.77387,0.94746,1.02070,0.00000,0.00000,0.00000,1.00000,0.00000,
10.07000,0.77349,0.94809,1.02040,0.00000,0.00000,-0.00000,1.00000,0.00000,
10.14000,0.77341,0.94827,1.02033,-0.00000,0.00000,-0.00000,1.00000,0.00000,
10.17000,0.77322,0.94871,1.02014,-0.00000,0.00000,-0.00001,1.00000,0.00000,
10.20000,0.77315,0.94889,1.02007,-0.00000,0.00000,-0.00003,1.00000,0.00000,
10.24000,0.77305,0.94918,1.01996,-0.00000,0.00000,-0.00006,1.00000,0.00000,
10.27000,0.77290,0.94967,1.01978,-0.00000,0.00000,-0.00009,1.00000,0.00000,
10.30000,0.77277,0.95018,1.01960,-0.00000,0.00000,-0.00016,1.00000,0.00000,
10.37000,0.77262,0.95103,1.01932,-0.00001,0.00000,-0.00031,1.00000,0.00000,
10.44000,0.77257,0.95135,1.01921,-0.00001,0.00000,-0.00058,1.00000,0.00000,
10.47000,0.77253,0.95167,1.01910,-0.00001,0.00000,-0.00073,1.00000,0.00000,
10.50000,0.77250,0.95198,1.01900,-0.00001,0.00000,-0.00097,1.00000,0.00000,
10.54000,0.77246,0.95239,1.01886,-0.00001,0.00000,-0.00118,1.00000,0.00000,
10.57000,0.77243,0.95306,1.01861,-0.00002,0.00000,-0.00142,1.00000,0.00000,
10.64000,0.77243,0.95324,1.01854,-0.00002,0.00000,-0.00209,1.00000,0.00000,
10.67000,0.77243,0.95365,1.01837,-0.00002,0.00000,-0.00244,1.00000,0.00000,
10.70000,0.77244,0.95380,1.01830,-0.00002,0.00000,-0.00295,1.00000,0.00000,
10.74000,0.77247,0.95418,1.01809,-0.00002,0.00000,-0.00338,1.00000,0.00000,
10.80000,0.77254,0.95449,1.01785,-0.00003,0.00000,-0.00454,1.00000,0.00000,
10.84000,0.77260,0.95460,1.01768,-0.00003,0.00000,-0.00572,1.00000,0.00000,
10.87000,0.77262,0.95462,1.01761,-0.00003,0.00000,-0.00661,1.00000,0.00000,
10.94000,0.77273,0.95457,1.01737,-0.00004,0.00001,-0.00733,1.00000,0.00000,
11.00000,0.77281,0.95443,1.01723,-0.00004,0.00001,-0.00922,1.00000,0.00000,
11.04000,0.77287,0.95429,1.01713,-0.00004,0.00001,-0.01011,1.00000,0.00000,
11.07000,0.77295,0.95402,1.01699,-0.00004,0.00001,-0.01106,1.00000,0.00000,
11.10000,0.77299,0.95385,1.01692,-0.00004,0.00002,-0.01242,1.00000,0.00000,
11.14000,0.77308,0.95345,1.01678,-0.00005,0.00002,-0.01350,1.00000,0.00000,
11.17000,0.77318,0.95297,1.01664,-0.00005,0.00002,-0.01465,1.00000,0.00000,
11.20000,0.77334,0.95207,1.01644,-0.00005,0.00003,-0.01627,1.00000,0.00000,
11.27000,0.77345,0.95135,1.01630,-0.00005,0.00004,-0.01892,1.00000,0.00000,
11.30000,0.77354,0.95075,1.01619,-0.00005,0.00004,-0.02083,1.00000,0.00000,
11.34000,0.77360,0.95032,1.01612,-0.00006,0.00005,-0.02235,1.00000,0.00000,
11.37000,0.77375,0.94913,1.01595,-0.00006,0.00006,-0.02393,1.00000,0.00000,
11.40000,0.77381,0.94861,1.01588,-0.00006,0.00007,-0.02615,1.00000,0.00000,
11.44000,0.77404,0.94656,1.01563,-0.00006,0.00008,-0.02791,1.00000,0.00000,
11.50000,0.77414,0.94558,1.01553,-0.00006,0.00010,-0.03229,1.00000,0.00000,
11.54000,0.77428,0.94417,1.01539,-0.00007,0.00012,-0.03430,1.00000,0.00000,
11.57000,0.77449,0.94182,1.01517,-0.00007,0.00013,-0.03638,1.00000,0.00000,
11.60000,0.77463,0.94008,1.01503,-0.00007,0.00017,-0.04157,1.00000,0.00000,
11.67000,0.77474,0.93869,1.01492,-0.00007,0.00019,-0.04393,1.00000,0.00000,
11.70000,0.77490,0.93672,1.01478,-0.00008,0.00022,-0.04721,1.00000,0.00000,
11.74000,0.77497,0.93568,1.01471,-0.00008,0.00025,-0.04977,1.00000,0.00000,
11.77000,0.77525,0.93174,1.01446,-0.00008,0.00027,-0.05242,1.00000,0.00000,
11.84000,0.77541,0.92928,1.01431,-0.00009,0.00035,-0.05894,1.00000,0.00000,
11.87000,0.77557,0.92667,1.01416,-0.00009,0.00038,-0.06190,1.00000,0.00000,
11.90000,0.77582,0.92246,1.01394,-0.00009,0.00044,-0.06598,1.00000,0.00000,
11.97000,0.77591,0.92098,1.01387,-0.00009,0.00052,-0.07242,1.00000,0.00000,
12.00000,0.77608,0.91790,1.01372,-0.00010,0.00059,-0.07692,1.00000,0.00000,
12.04000,0.77617,0.91629,1.01365,-0.00010,0.00065,-0.08042,1.00000,0.00000,
12.07000,0.77657,0.90855,1.01331,-0.00010,0.00071,-0.08402,1.00000,0.00000,
